id,ticket_id,category,priority,question,response
1112,BK1112,general_help,low,How can you help me today,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1113,BK1113,general_help,low,What can i ask this assistant about,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1114,BK1114,general_help,low,Help directory guidelines for banking bot,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1115,BK1115,general_help,low,Introduce yourself bank helper,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1116,BK1116,general_help,low,How to i need help with bank services from home,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1117,BK1117,general_help,low,Can you tell me how to greetings hello hi customer helper urgently,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1118,BK1118,general_help,low,List of things this banking chatbot does,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1119,BK1119,general_help,low,Help directory guidelines for banking bot now,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1120,BK1120,general_help,low,Show help menu guidelines,"Hello! I am Banking ChatBot by Mahesh Pawar. I can help you with balance queries, card blocks, account statements, loans, UPI, internet banking support, and security alerts. How can I assist you today? Please type your query in plain English."
1121,BK1121,greeting,low,Hello,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1122,BK1122,greeting,low,Hi,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1123,BK1123,greeting,low,Hey,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1124,BK1124,greeting,low,Good morning,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1125,BK1125,greeting,low,Good afternoon,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1126,BK1126,greeting,low,Good evening,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1127,BK1127,greeting,low,Hi there,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1128,BK1128,greeting,low,Hey there,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1129,BK1129,greeting,low,Howdy,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1130,BK1130,greeting,low,Hola,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1131,BK1131,greeting,low,Greetings,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1132,BK1132,greeting,low,What's up,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1133,BK1133,greeting,low,Yo,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1134,BK1134,greeting,low,Hello bot,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1135,BK1135,greeting,low,Hi bot,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1136,BK1136,greeting,low,Hey bot,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1137,BK1137,greeting,low,Good day,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1138,BK1138,greeting,low,Morning,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1139,BK1139,greeting,low,Evening,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1140,BK1140,greeting,low,Namaste,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1141,BK1141,greeting,low,Hello how are you,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1142,BK1142,greeting,low,Hi how are you doing,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1143,BK1143,greeting,low,Hey can you help me,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1144,BK1144,greeting,low,Hello I need help,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1145,BK1145,greeting,low,Hi I need some assistance,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1146,BK1146,greeting,low,Good morning I need help,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1147,BK1147,greeting,low,Hey good morning,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1148,BK1148,greeting,low,Hello good afternoon,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
1149,BK1149,greeting,low,Hiii,"Hello! Welcome to Banking ChatBot by Mahesh Pawar. I'm your AI Virtual Assistant and I can help you with account information, balance enquiries, card services, loans, UPI, net banking, and much more. How can I assist you today?"
